movie_id,title,year,genres,overview,source,status
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",1949,Romance,,,no_description
3406,Captain Horatio Hornblower (1951),1951,Action|Adventure|War,,,no_description
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",1999,Comedy|Drama,,,no_description
3416,"Trial, The (Le Procès) (1963)",1963,Drama,,,no_description
3429,Creature Comforts (1990),1990,Animation|Comedy,,,no_description
3431,Death Wish II (1982),1982,Action|Drama,,,no_description
3457,Waking the Dead (1999),1999,Drama,,,no_description
3463,Last Resort (1994),1994,Comedy,,,no_description
3464,Solar Crisis (1993),1993,Sci-Fi|Thriller,,,no_description
3470,Dersu Uzala (1974),1974,Adventure|Drama,,,no_description
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),1960,Horror,,,no_description
3487,"Dorado, El (1967)",1967,Western,,,no_description
3488,"Hideous Sun Demon, The (1959)",1959,Horror|Sci-Fi,,,no_description
3540,Passion of Mind (1999),1999,Romance|Thriller,,,no_description
3553,Gossip (2000),2000,Drama|Thriller,,,no_description
3557,Jennifer 8 (1992),1992,Thriller,,,no_description
3558,"Law, The (Le Legge) (1958)",1958,Drama,,,no_description
3560,Phantom Love (Ai No Borei) (1978),1978,Drama,,,no_description
3561,Stacy's Knights (1982),1982,Drama,,,no_description
3567,Bossa Nova (1999),1999,Comedy,,,no_description
3570,"Last September, The (1999)",1999,Drama,,,no_description
3571,Time Code (2000),2000,Drama,,,no_description
3582,"Jails, Hospitals & Hip-Hop (2000)",2000,Drama,,,no_description
3583,Black Tights (Les Collants Noirs) (1960),1960,Drama,,,no_description
3595,Held Up (2000),2000,Comedy,,,no_description
3609,Regret to Inform (1998),1998,Documentary,,,no_description
3611,Saludos Amigos (1943),1943,Animation|Children's|Comedy,,,no_description
3623,Mission: Impossible 2 (2000),2000,Action|Thriller,,,no_description
3626,8 1/2 Women (1999),1999,Comedy,,,no_description
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",1974,Horror,,,no_description
3631,It's in the Water (1998),1998,Comedy,,,no_description
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),1962,Drama,,,no_description
3647,Running Free (2000),2000,Drama,,,no_description
3650,Anguish (Angustia) (1986),1986,Horror,,,no_description
3667,Rent-A-Cop (1988),1988,Action|Comedy,,,no_description
3687,Light Years (1988),1988,Sci-Fi,,,no_description
3690,Porky's Revenge (1985),1985,Comedy,,,no_description
3693,"Toxic Avenger, The (1985)",1985,Comedy|Horror,,,no_description
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),1981,Action|Sci-Fi,,,no_description
3717,Gone in 60 Seconds (2000),2000,Action|Crime,,,no_description
3721,Trixie (1999),1999,Comedy,,,no_description
3722,Live Virgin (1999),1999,Comedy,,,no_description
3728,One False Move (1991),1991,Thriller,,,no_description
3736,"Big Carnival, The (1951)",1951,Drama,,,no_description
3746,Butterfly (La Lengua de las Mariposas) (2000),2000,Drama|War,,,no_description
3750,Boricua's Bond (2000),2000,Drama,,,no_description
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",1993,Crime|Drama,,,no_description
3764,F/X 2 (1992),1992,Action|Crime|Thriller,,,no_description
3771,"Golden Voyage of Sinbad, The (1974)",1974,Action|Adventure,,,no_description
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),1969,Horror,,,no_description
3788,Blowup (1966),1966,Drama|Mystery,,,no_description
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",2000,Romance|Thriller,,,no_description
3799,Pokémon the Movie 2000 (2000),2000,Animation|Children's,,,no_description
3808,Two Women (La Ciociara) (1961),1961,Drama|War,,,no_description
3812,Everything You Always Wanted to Know About Sex (1972),1972,Comedy,,,no_description
3819,Tampopo (1986),1986,Comedy,,,no_description
3842,Make Them Die Slowly (Cannibal Ferox) (1980),1980,Horror,,,no_description
3847,"Ilsa, She Wolf of the SS (1974)",1974,Horror,,,no_description
3851,I'm the One That I Want (2000),2000,Comedy,,,no_description
3853,"Tic Code, The (1998)",1998,Drama,,,no_description
3854,Aimée & Jaguar (1999),1999,Drama|Romance,,,no_description
3860,"Opportunists, The (1999)",1999,Crime,,,no_description
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",1991,Comedy,,,no_description
3881,Bittersweet Motel (2000),2000,Documentary,,,no_description
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),1998,Drama,,,no_description
3890,Back Stage (2000),2000,Documentary,,,no_description
3894,Solas (1999),1999,Drama,,,no_description
3900,Crime and Punishment in Suburbia (2000),2000,Comedy|Drama,,,no_description
3904,"Uninvited Guest, An (2000)",2000,Drama,,,no_description
3907,"Prince of Central Park, The (1999)",1999,Drama,,,no_description
3914,"Broken Hearts Club, The (2000)",2000,Drama,,,no_description
3935,Kronos (1973),1973,Horror,,,no_description
